REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,8/02/2023 5:00,4150.75,79.73,TRADE
VIC1,8/02/2023 5:30,4430.05,111.68,TRADE
VIC1,8/02/2023 6:00,4700.4,105.73,TRADE
VIC1,8/02/2023 6:30,4932.11,85.07,TRADE
VIC1,8/02/2023 7:00,4884.25,65.74,TRADE
VIC1,8/02/2023 7:30,4616.86,5.41,TRADE
VIC1,8/02/2023 8:00,4410.06,7.64,TRADE
VIC1,8/02/2023 8:30,4164.17,-11.59,TRADE
VIC1,8/02/2023 9:00,3845.1,-23.24,TRADE
VIC1,8/02/2023 9:30,3591.35,-37.99,TRADE
VIC1,8/02/2023 10:00,3425.85,-44.41,TRADE
VIC1,8/02/2023 10:30,3303.2,-45.87,TRADE
VIC1,8/02/2023 11:00,3378.55,-38,TRADE
VIC1,8/02/2023 11:30,3352.87,-38,TRADE
VIC1,8/02/2023 12:00,3538.05,-0.23,TRADE
VIC1,8/02/2023 12:30,3687.08,8.94,TRADE
VIC1,8/02/2023 13:00,3732.58,9,TRADE
VIC1,8/02/2023 13:30,3709.24,-6.06,TRADE
VIC1,8/02/2023 14:00,3699.51,-0.44,TRADE
VIC1,8/02/2023 14:30,3625.82,6.68,TRADE
VIC1,8/02/2023 15:00,3696.29,-3.47,TRADE
VIC1,8/02/2023 15:30,3855.48,8.94,TRADE
VIC1,8/02/2023 16:00,4173.58,9,TRADE
VIC1,8/02/2023 16:30,4494.33,22.05,TRADE
VIC1,8/02/2023 17:00,4811.91,65.64,TRADE
VIC1,8/02/2023 17:30,5131.3,128.84,TRADE
VIC1,8/02/2023 18:00,5234.23,120.54,TRADE
VIC1,8/02/2023 18:30,5403.22,146.36,TRADE
VIC1,8/02/2023 19:00,5446.86,152.23,TRADE
VIC1,8/02/2023 19:30,5320.44,149.97,TRADE
VIC1,8/02/2023 20:00,5326.72,121.94,TRADE
VIC1,8/02/2023 20:30,5167.3,118.34,TRADE
VIC1,8/02/2023 21:00,4995.56,115,TRADE
VIC1,8/02/2023 21:30,4717.77,112.26,TRADE
VIC1,8/02/2023 22:00,4531.73,98.07,TRADE
VIC1,8/02/2023 22:30,4503.06,112.7,TRADE
VIC1,8/02/2023 23:00,4354.98,95.26,TRADE
VIC1,8/02/2023 23:30,4487.71,87.48,TRADE
VIC1,9/02/2023 0:00,4436.62,90.33,TRADE
VIC1,9/02/2023 0:30,4277.62,89.92,TRADE
VIC1,9/02/2023 1:00,4112.71,102.73,TRADE
VIC1,9/02/2023 1:30,4108.08,111.01,TRADE
VIC1,9/02/2023 2:00,3996.43,90.5,TRADE
VIC1,9/02/2023 2:30,3896.26,85.4,TRADE
VIC1,9/02/2023 3:00,3965.45,94.89,TRADE
VIC1,9/02/2023 3:30,4014.1,94.65,TRADE
VIC1,9/02/2023 4:00,4092.35,143.93,TRADE
VIC1,9/02/2023 4:30,4244.31,119.97,TRADE
VIC1,9/02/2023 5:00,4463.2,121.96,TRADE
VIC1,9/02/2023 5:30,4767.72,149.58,TRADE
VIC1,9/02/2023 6:00,5142.14,159.7,TRADE
VIC1,9/02/2023 6:30,5283.46,155.89,TRADE
VIC1,9/02/2023 7:00,5175.47,150.52,TRADE
VIC1,9/02/2023 7:30,5052.47,119.97,TRADE
VIC1,9/02/2023 8:00,4732.65,96.31,TRADE
VIC1,9/02/2023 8:30,4546.79,90.71,TRADE
VIC1,9/02/2023 9:00,4313.84,94.98,TRADE
VIC1,9/02/2023 9:30,4121.37,90.79,TRADE
VIC1,9/02/2023 10:00,3879.4,5.46,TRADE
VIC1,9/02/2023 10:30,3881.51,19.19,TRADE
VIC1,9/02/2023 11:00,3862.67,14.65,TRADE
VIC1,9/02/2023 11:30,3746.03,8.94,TRADE
VIC1,9/02/2023 12:00,3865.88,19.13,TRADE
VIC1,9/02/2023 12:30,3964.72,19.13,TRADE
VIC1,9/02/2023 13:00,3994.32,19.13,TRADE
VIC1,9/02/2023 13:30,4201.02,19.13,TRADE
VIC1,9/02/2023 14:00,4249.93,16.94,TRADE
VIC1,9/02/2023 14:30,4419.53,31.91,TRADE
VIC1,9/02/2023 15:00,4591.85,53.35,TRADE
VIC1,9/02/2023 15:30,4934.73,117.36,TRADE
VIC1,9/02/2023 16:00,5299.37,136.04,TRADE
VIC1,9/02/2023 16:30,5604.32,113.47,TRADE
VIC1,9/02/2023 17:00,5830.05,113.56,TRADE
VIC1,9/02/2023 17:30,6134.4,119.97,TRADE
VIC1,9/02/2023 18:00,6206.85,148.8,TRADE
VIC1,9/02/2023 18:30,6294.21,202.45,TRADE
VIC1,9/02/2023 19:00,6126.77,157.51,TRADE
VIC1,9/02/2023 19:30,6041.92,161.57,TRADE
VIC1,9/02/2023 20:00,5891.53,131.9,TRADE
VIC1,9/02/2023 20:30,5644.81,122.21,TRADE
VIC1,9/02/2023 21:00,5460.67,119.97,TRADE
VIC1,9/02/2023 21:30,5176.92,119.97,TRADE
VIC1,9/02/2023 22:00,4992.79,119.97,TRADE
VIC1,9/02/2023 22:30,4777.1,119.97,TRADE
VIC1,9/02/2023 23:00,4808.04,130.33,TRADE
VIC1,9/02/2023 23:30,4929.22,130.37,TRADE
VIC1,10/02/2023 0:00,4739.35,141.85,TRADE
VIC1,10/02/2023 0:30,4436.15,124.09,TRADE
VIC1,10/02/2023 1:00,4378.12,123.6,TRADE
VIC1,10/02/2023 1:30,4306.36,123.13,TRADE
VIC1,10/02/2023 2:00,4259.79,118.26,TRADE
VIC1,10/02/2023 2:30,4208.01,117.34,TRADE
VIC1,10/02/2023 3:00,4206.65,116.72,TRADE
VIC1,10/02/2023 3:30,4150.02,116.12,TRADE
VIC1,10/02/2023 4:00,4278.94,116.1,TRADE
VIC1,10/02/2023 4:30,4342.38,118.78,TRADE
VIC1,10/02/2023 5:00,4582.09,125.63,TRADE
VIC1,10/02/2023 5:30,4913.15,122.76,TRADE
VIC1,10/02/2023 6:00,5118.77,119.97,TRADE
VIC1,10/02/2023 6:30,5377.03,135.8,TRADE
VIC1,10/02/2023 7:00,5373.21,124.75,TRADE
VIC1,10/02/2023 7:30,5205.6,123.47,TRADE
VIC1,10/02/2023 8:00,5132.48,116,TRADE
VIC1,10/02/2023 8:30,4799.58,113.43,TRADE
VIC1,10/02/2023 9:00,4642.99,113.27,TRADE
VIC1,10/02/2023 9:30,4229.72,34.95,TRADE
VIC1,10/02/2023 10:00,4177.97,28.34,TRADE
VIC1,10/02/2023 10:30,4180.49,63.77,TRADE
VIC1,10/02/2023 11:00,4099.6,19.11,TRADE
VIC1,10/02/2023 11:30,4223.48,-13.58,TRADE
VIC1,10/02/2023 12:00,4129.63,19.11,TRADE
VIC1,10/02/2023 12:30,4150.26,20.26,TRADE
VIC1,10/02/2023 13:00,4218.04,25.79,TRADE
VIC1,10/02/2023 13:30,4474.86,34.95,TRADE
VIC1,10/02/2023 14:00,4522.01,30.85,TRADE
VIC1,10/02/2023 14:30,4636.64,33.75,TRADE
VIC1,10/02/2023 15:00,4949.5,34.95,TRADE
VIC1,10/02/2023 15:30,5369.02,76.44,TRADE
VIC1,10/02/2023 16:00,5582.7,88.95,TRADE
VIC1,10/02/2023 16:30,5673.5,16.11,TRADE
VIC1,10/02/2023 17:00,6085.28,25.52,TRADE
VIC1,10/02/2023 17:30,6172.7,34.95,TRADE
VIC1,10/02/2023 18:00,6199.95,110.99,TRADE
VIC1,10/02/2023 18:30,6317.41,146.96,TRADE
VIC1,10/02/2023 19:00,6165.88,156.35,TRADE
VIC1,10/02/2023 19:30,5845.07,119.97,TRADE
VIC1,10/02/2023 20:00,5819.53,119.97,TRADE
VIC1,10/02/2023 20:30,5481.19,119.97,TRADE
VIC1,10/02/2023 21:00,5277.31,112.91,TRADE
VIC1,10/02/2023 21:30,4970,106.08,TRADE
VIC1,10/02/2023 22:00,4829.83,96.43,TRADE
VIC1,10/02/2023 22:30,4695.68,98.58,TRADE
VIC1,10/02/2023 23:00,4651.47,81.8,TRADE
VIC1,10/02/2023 23:30,4873.16,104.23,TRADE
VIC1,11/02/2023 0:00,4603.19,112.29,TRADE
VIC1,11/02/2023 0:30,4418.2,97.84,TRADE
VIC1,11/02/2023 1:00,4372.2,97.78,TRADE
VIC1,11/02/2023 1:30,4213.44,86.4,TRADE
VIC1,11/02/2023 2:00,4021.06,85.13,TRADE
VIC1,11/02/2023 2:30,4092.24,86.83,TRADE
VIC1,11/02/2023 3:00,4004.36,86.22,TRADE
VIC1,11/02/2023 3:30,4004.83,86.66,TRADE
VIC1,11/02/2023 4:00,4005.25,82.42,TRADE
VIC1,11/02/2023 4:30,4064.75,83.26,TRADE
VIC1,11/02/2023 5:00,4114.27,83.43,TRADE
VIC1,11/02/2023 5:30,4280,85.28,TRADE
VIC1,11/02/2023 6:00,4355.64,87.44,TRADE
VIC1,11/02/2023 6:30,4337.43,76.45,TRADE
VIC1,11/02/2023 7:00,4302.34,29.72,TRADE
VIC1,11/02/2023 7:30,4207.25,-0.03,TRADE
VIC1,11/02/2023 8:00,4095.3,7.1,TRADE
VIC1,11/02/2023 8:30,3875.45,-35.81,TRADE
VIC1,11/02/2023 9:00,3709.39,-40.93,TRADE
VIC1,11/02/2023 9:30,3648.78,-43.7,TRADE
VIC1,11/02/2023 10:00,3547.17,-52,TRADE
VIC1,11/02/2023 10:30,3472.45,-56.79,TRADE
VIC1,11/02/2023 11:00,3474.58,-61,TRADE
VIC1,11/02/2023 11:30,3208.94,-99.91,TRADE
VIC1,11/02/2023 12:00,3232.73,-53.24,TRADE
VIC1,11/02/2023 12:30,3249.04,-56.79,TRADE
VIC1,11/02/2023 13:00,3270.55,-57,TRADE
VIC1,11/02/2023 13:30,3269.99,-56.79,TRADE
VIC1,11/02/2023 14:00,3378.88,-65.26,TRADE
VIC1,11/02/2023 14:30,3558.44,-61,TRADE
VIC1,11/02/2023 15:00,3731.4,-48.37,TRADE
VIC1,11/02/2023 15:30,3977.8,-43.7,TRADE
VIC1,11/02/2023 16:00,4273.43,-44.41,TRADE
VIC1,11/02/2023 16:30,4540.86,-38,TRADE
VIC1,11/02/2023 17:00,4817.92,3.74,TRADE
VIC1,11/02/2023 17:30,5024.16,9,TRADE
VIC1,11/02/2023 18:00,5232.1,-3.55,TRADE
VIC1,11/02/2023 18:30,5180.85,19.95,TRADE
VIC1,11/02/2023 19:00,5227.94,149.97,TRADE
VIC1,11/02/2023 19:30,5025.33,119.1,TRADE
VIC1,11/02/2023 20:00,4944.02,85.64,TRADE
VIC1,11/02/2023 20:30,4789.08,84.96,TRADE
VIC1,11/02/2023 21:00,4632.76,82.39,TRADE
VIC1,11/02/2023 21:30,4503.63,75.37,TRADE
VIC1,11/02/2023 22:00,4440.12,79.73,TRADE
VIC1,11/02/2023 22:30,4336.48,77.66,TRADE
VIC1,11/02/2023 23:00,4274.12,79.72,TRADE
VIC1,11/02/2023 23:30,4568.68,82.79,TRADE
VIC1,12/02/2023 0:00,4278.3,81.61,TRADE
VIC1,12/02/2023 0:30,4106.71,81.35,TRADE
VIC1,12/02/2023 1:00,4032.45,79.72,TRADE
VIC1,12/02/2023 1:30,3910.31,61.34,TRADE
VIC1,12/02/2023 2:00,3763.43,79.71,TRADE
VIC1,12/02/2023 2:30,3698.76,52.58,TRADE
VIC1,12/02/2023 3:00,3656.45,60.17,TRADE
VIC1,12/02/2023 3:30,3667.28,82.62,TRADE
VIC1,12/02/2023 4:00,3643.99,79.73,TRADE
VIC1,12/02/2023 4:30,3692.88,85.76,TRADE
VIC1,12/02/2023 5:00,3707.09,89.97,TRADE
VIC1,12/02/2023 5:30,3901.04,89.97,TRADE
VIC1,12/02/2023 6:00,3856.13,88.13,TRADE
VIC1,12/02/2023 6:30,3913.58,72.15,TRADE
VIC1,12/02/2023 7:00,3820.6,19.11,TRADE
VIC1,12/02/2023 7:30,3714.25,-38,TRADE
VIC1,12/02/2023 8:00,3718.52,-38,TRADE
VIC1,12/02/2023 8:30,3678.98,-50.63,TRADE
VIC1,12/02/2023 9:00,3663.55,-44.41,TRADE
VIC1,12/02/2023 9:30,3402.07,-54.92,TRADE
VIC1,12/02/2023 10:00,3475.27,-55.27,TRADE
VIC1,12/02/2023 10:30,3194.86,-57,TRADE
VIC1,12/02/2023 11:00,2837.29,-110.24,TRADE
VIC1,12/02/2023 11:30,2660.41,-402.81,TRADE
VIC1,12/02/2023 12:00,2619.73,-91.19,TRADE
VIC1,12/02/2023 12:30,2601.41,-57,TRADE
VIC1,12/02/2023 13:00,2630.09,-61,TRADE
VIC1,12/02/2023 13:30,2610.85,-161.52,TRADE
VIC1,12/02/2023 14:00,2632.43,-110.24,TRADE
VIC1,12/02/2023 14:30,2897.24,-62.43,TRADE
VIC1,12/02/2023 15:00,3038.3,-62.47,TRADE
VIC1,12/02/2023 15:30,3299.98,-61,TRADE
VIC1,12/02/2023 16:00,3353.92,-57,TRADE
VIC1,12/02/2023 16:30,3656.16,-50.01,TRADE
VIC1,12/02/2023 17:00,3871.97,-44.41,TRADE
VIC1,12/02/2023 17:30,4146.4,6.4,TRADE
VIC1,12/02/2023 18:00,4485.32,8.94,TRADE
VIC1,12/02/2023 18:30,4711.4,119.22,TRADE
VIC1,12/02/2023 19:00,4704.54,106.42,TRADE
VIC1,12/02/2023 19:30,4720.67,108.99,TRADE
VIC1,12/02/2023 20:00,4634.89,123.64,TRADE
VIC1,12/02/2023 20:30,4600.69,120.56,TRADE
VIC1,12/02/2023 21:00,4438.99,109.89,TRADE
VIC1,12/02/2023 21:30,4243.68,106.52,TRADE
VIC1,12/02/2023 22:00,4131.89,108.14,TRADE
VIC1,12/02/2023 22:30,4129.63,121.6,TRADE
VIC1,12/02/2023 23:00,4141.86,121.58,TRADE
VIC1,12/02/2023 23:30,4306.54,119.97,TRADE
VIC1,13/02/2023 0:00,4120.02,119.97,TRADE
VIC1,13/02/2023 0:30,3949.47,113.63,TRADE
VIC1,13/02/2023 1:00,3836.07,107.39,TRADE
VIC1,13/02/2023 1:30,3789.63,119.97,TRADE
VIC1,13/02/2023 2:00,3646.28,100.83,TRADE
VIC1,13/02/2023 2:30,3607.88,115.07,TRADE
VIC1,13/02/2023 3:00,3612.79,102.28,TRADE
VIC1,13/02/2023 3:30,3661.08,112.53,TRADE
VIC1,13/02/2023 4:00,3681.58,113.51,TRADE
VIC1,13/02/2023 4:30,3903.47,119.97,TRADE
VIC1,13/02/2023 5:00,4089.73,119.97,TRADE
VIC1,13/02/2023 5:30,4447.54,133.56,TRADE
VIC1,13/02/2023 6:00,4727.77,149.97,TRADE
VIC1,13/02/2023 6:30,5019.47,119.97,TRADE
VIC1,13/02/2023 7:00,4996.32,119.24,TRADE
VIC1,13/02/2023 7:30,4881.88,79.82,TRADE
VIC1,13/02/2023 8:00,4632.27,35.79,TRADE
VIC1,13/02/2023 8:30,4667.88,29.76,TRADE
VIC1,13/02/2023 9:00,4482.21,9,TRADE
VIC1,13/02/2023 9:30,4276.08,-5.1,TRADE
VIC1,13/02/2023 10:00,4196.9,-26.87,TRADE
VIC1,13/02/2023 10:30,4145.56,-26.87,TRADE
VIC1,13/02/2023 11:00,3970.69,-38,TRADE
VIC1,13/02/2023 11:30,3889,-38,TRADE
VIC1,13/02/2023 12:00,3815.36,-50.65,TRADE
VIC1,13/02/2023 12:30,3710.8,-41.15,TRADE
VIC1,13/02/2023 13:00,3697.15,-52,TRADE
VIC1,13/02/2023 13:30,3675.37,-44.41,TRADE
VIC1,13/02/2023 14:00,3756.51,-50.01,TRADE
VIC1,13/02/2023 14:30,3675.12,-38,TRADE
VIC1,13/02/2023 15:00,3873.37,-38,TRADE
VIC1,13/02/2023 15:30,3900.07,-38,TRADE
VIC1,13/02/2023 16:00,4061.1,-40.93,TRADE
VIC1,13/02/2023 16:30,4215.44,-36.85,TRADE
VIC1,13/02/2023 17:00,4364.7,-36.85,TRADE
VIC1,13/02/2023 17:30,4709.23,13.01,TRADE
VIC1,13/02/2023 18:00,4924.03,23.12,TRADE
VIC1,13/02/2023 18:30,5050,87.98,TRADE
VIC1,13/02/2023 19:00,5189.6,96.49,TRADE
VIC1,13/02/2023 19:30,5172.71,108.56,TRADE
VIC1,13/02/2023 20:00,5188.36,91.41,TRADE
VIC1,13/02/2023 20:30,5020.93,104.04,TRADE
VIC1,13/02/2023 21:00,4777.24,90.62,TRADE
VIC1,13/02/2023 21:30,4679.71,102.2,TRADE
VIC1,13/02/2023 22:00,4516.07,90.47,TRADE
VIC1,13/02/2023 22:30,4446.78,83.31,TRADE
VIC1,13/02/2023 23:00,4372.93,79.73,TRADE
VIC1,13/02/2023 23:30,4519.2,85.68,TRADE
VIC1,14/02/2023 0:00,4298.76,81.51,TRADE
VIC1,14/02/2023 0:30,4185.78,86.59,TRADE
VIC1,14/02/2023 1:00,4211.77,84.99,TRADE
VIC1,14/02/2023 1:30,4048.23,62.99,TRADE
VIC1,14/02/2023 2:00,3885.97,61.99,TRADE
VIC1,14/02/2023 2:30,3898.6,55.02,TRADE
VIC1,14/02/2023 3:00,3845.45,54.3,TRADE
VIC1,14/02/2023 3:30,3875.32,79.73,TRADE
VIC1,14/02/2023 4:00,3969.46,79.72,TRADE
VIC1,14/02/2023 4:30,4111.54,79.73,TRADE
VIC1,14/02/2023 5:00,4304.68,88.58,TRADE
VIC1,14/02/2023 5:30,4621.66,119.97,TRADE
VIC1,14/02/2023 6:00,4958.67,113.38,TRADE
VIC1,14/02/2023 6:30,5162.43,123.13,TRADE
VIC1,14/02/2023 7:00,5156.86,76.92,TRADE
VIC1,14/02/2023 7:30,4885.87,69.85,TRADE
VIC1,14/02/2023 8:00,4625.23,2.01,TRADE
VIC1,14/02/2023 8:30,4354.17,-2.67,TRADE
VIC1,14/02/2023 9:00,4013.4,-38,TRADE
VIC1,14/02/2023 9:30,3800.55,-38,TRADE
VIC1,14/02/2023 10:00,3692.24,-37.97,TRADE
VIC1,14/02/2023 10:30,3507,-38,TRADE
VIC1,14/02/2023 11:00,3380.1,-43.7,TRADE
VIC1,14/02/2023 11:30,3221.53,-50.01,TRADE
VIC1,14/02/2023 12:00,3145.64,-50.01,TRADE
VIC1,14/02/2023 12:30,3054.72,-50.01,TRADE
VIC1,14/02/2023 13:00,3083.34,-44.41,TRADE
VIC1,14/02/2023 13:30,3180.94,-13.73,TRADE
VIC1,14/02/2023 14:00,3147.03,-50.01,TRADE
VIC1,14/02/2023 14:30,3349.69,-19.99,TRADE
VIC1,14/02/2023 15:00,3582.64,-10.66,TRADE
VIC1,14/02/2023 15:30,3730.58,9,TRADE
VIC1,14/02/2023 16:00,4049.76,0.02,TRADE
VIC1,14/02/2023 16:30,4425.28,19.11,TRADE
VIC1,14/02/2023 17:00,4730.48,83.81,TRADE
VIC1,14/02/2023 17:30,5007.71,165.16,TRADE
VIC1,14/02/2023 18:00,5099.67,114.09,TRADE
VIC1,14/02/2023 18:30,5241.34,144.28,TRADE
VIC1,14/02/2023 19:00,5234.95,139,TRADE
VIC1,14/02/2023 19:30,5211.18,130.02,TRADE
VIC1,14/02/2023 20:00,5098.58,139.09,TRADE
VIC1,14/02/2023 20:30,5016.64,127.95,TRADE
VIC1,14/02/2023 21:00,4801.91,140.15,TRADE
VIC1,14/02/2023 21:30,4644.29,98.59,TRADE
VIC1,14/02/2023 22:00,4411.48,96.47,TRADE
VIC1,14/02/2023 22:30,4414.84,115.19,TRADE
VIC1,14/02/2023 23:00,4415.09,118.91,TRADE
VIC1,14/02/2023 23:30,4505.21,116.14,TRADE
VIC1,15/02/2023 0:00,4346.51,94.64,TRADE
VIC1,15/02/2023 0:30,4182.16,91.82,TRADE
VIC1,15/02/2023 1:00,4098.79,90.86,TRADE
VIC1,15/02/2023 1:30,4033.63,79.73,TRADE
VIC1,15/02/2023 2:00,3931.35,75.38,TRADE
VIC1,15/02/2023 2:30,3889.44,74.87,TRADE
VIC1,15/02/2023 3:00,3931.82,79.71,TRADE
VIC1,15/02/2023 3:30,3991.5,93.3,TRADE
VIC1,15/02/2023 4:00,3985.06,94.25,TRADE
VIC1,15/02/2023 4:30,4050.02,97.11,TRADE
VIC1,15/02/2023 5:00,4261.78,126.88,TRADE
VIC1,15/02/2023 5:30,4580.3,135.68,TRADE
VIC1,15/02/2023 6:00,4822.95,141.88,TRADE
VIC1,15/02/2023 6:30,5129.27,124.89,TRADE
VIC1,15/02/2023 7:00,5063.02,79.72,TRADE
VIC1,15/02/2023 7:30,4762.56,5.79,TRADE
VIC1,15/02/2023 8:00,4643.61,3.26,TRADE
VIC1,15/02/2023 8:30,4441.21,19.11,TRADE
VIC1,15/02/2023 9:00,4213.7,-38,TRADE
VIC1,15/02/2023 9:30,4128.16,-19.99,TRADE
VIC1,15/02/2023 10:00,4037.95,-7.9,TRADE
VIC1,15/02/2023 10:30,4001.43,-0.02,TRADE
VIC1,15/02/2023 11:00,4018.51,-0.02,TRADE
VIC1,15/02/2023 11:30,4100.11,9,TRADE
VIC1,15/02/2023 12:00,4244.19,23.5,TRADE
VIC1,15/02/2023 12:30,4592.65,119.74,TRADE
VIC1,15/02/2023 13:00,4742.01,97.71,TRADE
VIC1,15/02/2023 13:30,4800.41,120.19,TRADE
VIC1,15/02/2023 14:00,5047.8,131.5,TRADE
VIC1,15/02/2023 14:30,5224.1,163.27,TRADE
VIC1,15/02/2023 15:00,5504.53,129.31,TRADE
VIC1,15/02/2023 15:30,5900.62,131.9,TRADE
VIC1,15/02/2023 16:00,6245.57,164.53,TRADE
VIC1,15/02/2023 16:30,6502.09,160.72,TRADE
VIC1,15/02/2023 17:00,6678.96,153.02,TRADE
VIC1,15/02/2023 17:30,6830.45,116,TRADE
VIC1,15/02/2023 18:00,6967.6,301.98,TRADE
VIC1,15/02/2023 18:30,6743.36,284.65,TRADE
VIC1,15/02/2023 19:00,6631.44,168.18,TRADE
VIC1,15/02/2023 19:30,6327.86,119.97,TRADE
VIC1,15/02/2023 20:00,6230.2,119.97,TRADE
VIC1,15/02/2023 20:30,5922.49,126.53,TRADE
VIC1,15/02/2023 21:00,5580.25,116,TRADE
VIC1,15/02/2023 21:30,5284.27,117.18,TRADE
VIC1,15/02/2023 22:00,5044.19,119.97,TRADE
VIC1,15/02/2023 22:30,4810.58,124.84,TRADE
VIC1,15/02/2023 23:00,4632.93,103.57,TRADE
VIC1,15/02/2023 23:30,4899.93,141.72,TRADE
VIC1,16/02/2023 0:00,4557.47,104.58,TRADE
VIC1,16/02/2023 0:30,4432.03,133.03,TRADE
VIC1,16/02/2023 1:00,4377.57,139.19,TRADE
VIC1,16/02/2023 1:30,4207.54,107.42,TRADE
VIC1,16/02/2023 2:00,4065.91,77.73,TRADE
VIC1,16/02/2023 2:30,4134.88,92.2,TRADE
VIC1,16/02/2023 3:00,4095.89,86.89,TRADE
VIC1,16/02/2023 3:30,4093.42,79.71,TRADE
VIC1,16/02/2023 4:00,4198.53,86.48,TRADE
VIC1,16/02/2023 4:30,4292.68,84.98,TRADE
VIC1,16/02/2023 5:00,4557.96,89.07,TRADE
VIC1,16/02/2023 5:30,4933.07,119.97,TRADE
VIC1,16/02/2023 6:00,5092.35,119.97,TRADE
VIC1,16/02/2023 6:30,5358.87,119.97,TRADE
VIC1,16/02/2023 7:00,5319.17,19.11,TRADE
VIC1,16/02/2023 7:30,5203.89,19.11,TRADE
VIC1,16/02/2023 8:00,5291.18,20.26,TRADE
VIC1,16/02/2023 8:30,5069.63,-0.4,TRADE
VIC1,16/02/2023 9:00,5180.08,24.66,TRADE
VIC1,16/02/2023 9:30,5130.65,-38,TRADE
VIC1,16/02/2023 10:00,5098.57,10.11,TRADE
VIC1,16/02/2023 10:30,5074.91,-38,TRADE
VIC1,16/02/2023 11:00,5260.4,14.47,TRADE
VIC1,16/02/2023 11:30,5485.21,22.81,TRADE
VIC1,16/02/2023 12:00,5550.43,79.71,TRADE
VIC1,16/02/2023 12:30,5755.24,224.44,TRADE
VIC1,16/02/2023 13:00,5935.32,211.85,TRADE
VIC1,16/02/2023 13:30,6351.79,210.32,TRADE
VIC1,16/02/2023 14:00,6694.24,189.25,TRADE
VIC1,16/02/2023 14:30,7028.22,190.94,TRADE
VIC1,16/02/2023 15:00,7282.24,156.75,TRADE
VIC1,16/02/2023 15:30,7759.46,162.68,TRADE
VIC1,16/02/2023 16:00,8309.25,270.35,TRADE
VIC1,16/02/2023 16:30,8476.51,649.73,TRADE
VIC1,16/02/2023 17:00,8386.17,3944.96,TRADE
VIC1,16/02/2023 17:30,8433.4,463.12,TRADE
VIC1,16/02/2023 18:00,8401.98,996.03,TRADE
VIC1,16/02/2023 18:30,8267.77,438.24,TRADE
VIC1,16/02/2023 19:00,8115.34,332.48,TRADE
VIC1,16/02/2023 19:30,7682.27,119.97,TRADE
VIC1,16/02/2023 20:00,7429.74,119.97,TRADE
VIC1,16/02/2023 20:30,6940.16,119.97,TRADE
VIC1,16/02/2023 21:00,6469.93,107.26,TRADE
VIC1,16/02/2023 21:30,6098.07,114.32,TRADE
VIC1,16/02/2023 22:00,5595.53,92.07,TRADE
VIC1,16/02/2023 22:30,5465.8,110.2,TRADE
VIC1,16/02/2023 23:00,5304.41,113.48,TRADE
VIC1,16/02/2023 23:30,5363.54,120.14,TRADE
VIC1,17/02/2023 0:00,5173.81,106.89,TRADE
VIC1,17/02/2023 0:30,4936.91,104.06,TRADE
VIC1,17/02/2023 1:00,4847.81,79.72,TRADE
VIC1,17/02/2023 1:30,4750.76,89.96,TRADE
VIC1,17/02/2023 2:00,4709.4,77.79,TRADE
VIC1,17/02/2023 2:30,4614.86,77.45,TRADE
VIC1,17/02/2023 3:00,4637.25,72.99,TRADE
VIC1,17/02/2023 3:30,4636.01,75.25,TRADE
VIC1,17/02/2023 4:00,4783.86,84.28,TRADE
VIC1,17/02/2023 4:30,4876.47,79.73,TRADE
VIC1,17/02/2023 5:00,5010.92,89.05,TRADE
VIC1,17/02/2023 5:30,5352.58,110.63,TRADE
VIC1,17/02/2023 6:00,5574.31,119.97,TRADE
VIC1,17/02/2023 6:30,5947.23,139.83,TRADE
VIC1,17/02/2023 7:00,6038.9,142.59,TRADE
VIC1,17/02/2023 7:30,6221.31,131.13,TRADE
VIC1,17/02/2023 8:00,6251.35,87.74,TRADE
VIC1,17/02/2023 8:30,6323.39,106.22,TRADE
VIC1,17/02/2023 9:00,6367.93,101.85,TRADE
VIC1,17/02/2023 9:30,6341.78,79.71,TRADE
VIC1,17/02/2023 10:00,6279.9,103.75,TRADE
VIC1,17/02/2023 10:30,6261.32,60.56,TRADE
VIC1,17/02/2023 11:00,6282.63,80.7,TRADE
VIC1,17/02/2023 11:30,6424.61,73.45,TRADE
VIC1,17/02/2023 12:00,6618.12,103.27,TRADE
VIC1,17/02/2023 12:30,6922.94,97.67,TRADE
VIC1,17/02/2023 13:00,7123.85,93.5,TRADE
VIC1,17/02/2023 13:30,7326.48,117.9,TRADE
VIC1,17/02/2023 14:00,7631.44,195.21,TRADE
VIC1,17/02/2023 14:30,7884.22,55.33,TRADE
VIC1,17/02/2023 15:00,8343.03,149.36,TRADE
VIC1,17/02/2023 15:30,8171.29,86.85,TRADE
VIC1,17/02/2023 16:00,7790.16,109.18,TRADE
VIC1,17/02/2023 16:30,7375.55,20.32,TRADE
VIC1,17/02/2023 17:00,7427.44,119.97,TRADE
VIC1,17/02/2023 17:30,7176.8,117.32,TRADE
VIC1,17/02/2023 18:00,7137.53,119.97,TRADE
VIC1,17/02/2023 18:30,6950.72,119.97,TRADE
VIC1,17/02/2023 19:00,6635.72,119.97,TRADE
VIC1,17/02/2023 19:30,6440.06,119.97,TRADE
VIC1,17/02/2023 20:00,6282.78,119.97,TRADE
VIC1,17/02/2023 20:30,6029.08,119.97,TRADE
VIC1,17/02/2023 21:00,5611.71,119.97,TRADE
